vector,mnb,sgd,bnb
25.440496921539307,0.19137144088745117,0.12932920455932617,0.2724742889404297
14.648744106292725,0.19518780708312988,0.18913793563842773,0.22527241706848145
11.134268999099731,0.18846774101257324,0.20429491996765137,0.2526068687438965
9.944668054580688,0.21099162101745605,0.2331688404083252,0.2239820957183838
8.817195653915405,0.21238136291503906,0.29435086250305176,0.3344295024871826
10.595478534698486,0.15999221801757812,0.17100954055786133,0.2231736183166504
12.264912843704224,0.15074753761291504,0.20618414878845215,0.2061140537261963
10.192232131958008,0.17676258087158203,0.1578681468963623,0.25395894050598145
11.79913592338562,0.28632259368896484,0.18935847282409668,0.4321420192718506
9.006327629089355,0.17623257637023926,0.25934815406799316,0.25464606285095215
10.111872673034668,0.16357731819152832,0.16876888275146484,0.3794729709625244
8.236276388168335,0.15572381019592285,0.1916675567626953,0.2586367130279541
9.037878036499023,0.20621538162231445,0.28610777854919434,0.36194872856140137
10.665589809417725,0.2433488368988037,0.30382585525512695,0.17332863807678223
10.420105457305908,0.21417498588562012,0.2508273124694824,0.4332141876220703
8.93723440170288,0.18538308143615723,0.2135770320892334,0.19059276580810547
8.972330331802368,0.19983172416687012,0.2787327766418457,0.2247934341430664
7.422810792922974,0.17410707473754883,0.23760557174682617,0.22227144241333008
9.111209154129028,0.17786431312561035,0.19949555397033691,0.18612003326416016
7.679389715194702,0.1446516513824463,0.24129176139831543,0.19525766372680664
7.3570780754089355,0.14622282981872559,0.22196555137634277,0.20459318161010742
9.352585077285767,0.3108375072479248,0.19907665252685547,0.20599627494812012
7.727014541625977,0.15276217460632324,0.2125077247619629,0.1875290870666504
7.548994302749634,0.1456294059753418,0.1430199146270752,0.29325318336486816
7.7424352169036865,0.19854736328125,0.1992485523223877,0.30121421813964844
7.6545751094818115,0.1661376953125,0.32787442207336426,0.22235918045043945
7.67793607711792,0.1556415557861328,0.1945176124572754,0.21462225914001465
7.725810766220093,0.301893949508667,0.2282259464263916,0.25870704650878906
9.243297815322876,0.2792837619781494,0.21590232849121094,0.23714995384216309
7.687843084335327,0.14663958549499512,0.2061450481414795,0.1774742603302002
7.675217390060425,0.17417669296264648,0.1996784210205078,0.21619629859924316
7.722465515136719,0.14812421798706055,0.19041705131530762,0.216294527053833
7.831267595291138,0.21420717239379883,0.1965351104736328,0.2934544086456299
9.289347887039185,0.13998627662658691,0.2233104705810547,0.23279309272766113
9.403495788574219,0.1724376678466797,0.1638321876525879,0.26110363006591797
7.982539892196655,0.18905091285705566,0.219435453414917,0.3831756114959717
7.720940828323364,0.16503119468688965,0.24545764923095703,0.18948960304260254
7.690819025039673,0.15961098670959473,0.22002124786376953,0.26077842712402344
