vector,mnb,sgd,bnb
22.36352849006653,0.18761062622070312,0.15447235107421875,0.24201130867004395
12.828062534332275,0.23767423629760742,0.21176409721374512,0.2029857635498047
11.507855892181396,0.18543148040771484,0.22157049179077148,0.3599240779876709
8.67723536491394,0.20438027381896973,0.17304158210754395,0.20781898498535156
9.42064881324768,0.17374658584594727,0.3133418560028076,0.20199203491210938
8.342209100723267,0.17887282371520996,0.21355414390563965,0.26411867141723633
8.685119867324829,0.15232181549072266,0.15811514854431152,0.2398993968963623
9.061030864715576,0.15495944023132324,0.23070502281188965,0.24918270111083984
9.956100463867188,0.17665314674377441,0.1356816291809082,0.2494208812713623
7.953186988830566,0.1477947235107422,0.12898993492126465,0.2151944637298584
7.587628126144409,0.1752781867980957,0.22465896606445312,0.18618440628051758
8.823787450790405,0.1599266529083252,0.1778583526611328,0.24024367332458496
9.241978168487549,0.21982908248901367,0.23454642295837402,0.2148456573486328
8.706734895706177,0.21601080894470215,0.14203381538391113,0.3490304946899414
8.97005558013916,0.15395784378051758,0.20490264892578125,0.3230326175689697
7.863422155380249,0.23201894760131836,0.20293951034545898,0.2014329433441162
7.503272771835327,0.16972064971923828,0.21247148513793945,0.2773158550262451
8.022518396377563,0.1534440517425537,0.2700462341308594,0.1733255386352539
8.307265281677246,0.2000429630279541,0.18530607223510742,0.3389749526977539
8.340826749801636,0.15098953247070312,0.2122035026550293,0.18203115463256836
7.42354941368103,0.1461195945739746,0.32959556579589844,0.21418523788452148
8.189753770828247,0.16701531410217285,0.14317083358764648,0.21305084228515625
7.284773588180542,0.1625535488128662,0.23898053169250488,0.2655324935913086
7.066791296005249,0.15134739875793457,0.20187044143676758,0.22275996208190918
7.1563403606414795,0.1612095832824707,0.296694278717041,0.19576048851013184
7.3741676807403564,0.13337373733520508,0.20223093032836914,0.18883442878723145
7.421107530593872,0.16511058807373047,0.21374058723449707,0.2566654682159424
7.073927164077759,0.15068459510803223,0.23617959022521973,0.2408454418182373
8.255849361419678,0.2529258728027344,0.19533348083496094,0.277599573135376
7.694620132446289,0.23568034172058105,0.19916677474975586,0.3143184185028076
9.806543350219727,0.2442634105682373,0.2392725944519043,0.2686288356781006
10.917128086090088,0.28501319885253906,0.22228050231933594,0.2953641414642334
11.280380725860596,0.22343826293945312,0.24528837203979492,0.2624378204345703
10.52646279335022,0.21108007431030273,0.18843483924865723,0.31684374809265137
11.593641757965088,0.21134114265441895,0.2710380554199219,0.36363887786865234
9.66378664970398,0.22793984413146973,0.13555669784545898,0.31507396697998047
10.586762428283691,0.2306361198425293,0.19245004653930664,0.3138875961303711
11.90037751197815,0.18302559852600098,0.23996758460998535,0.22231745719909668
