vector,mnb,sgd,bnb
14.93346881866455,0.026378870010375977,0.14795541763305664,0.061199188232421875
4.444932222366333,0.025403976440429688,0.08418726921081543,0.045960426330566406
3.0980992317199707,0.022905826568603516,0.2508280277252197,0.0502164363861084
3.2718255519866943,0.028256654739379883,0.050093889236450195,0.06989312171936035
3.1764955520629883,0.02651381492614746,0.13679003715515137,0.03647351264953613
3.238279104232788,0.03319668769836426,0.10526537895202637,0.09341835975646973
1.8906686305999756,0.027474164962768555,0.13820195198059082,0.050327301025390625
3.2358102798461914,0.033052682876586914,0.040702104568481445,0.3332045078277588
3.570276975631714,0.023854732513427734,0.07208752632141113,0.05250883102416992
1.6444053649902344,0.023622989654541016,0.10826849937438965,0.06490516662597656
2.214202880859375,0.019776344299316406,0.13763427734375,0.05141806602478027
2.179946184158325,0.024850130081176758,0.029092073440551758,0.07026195526123047
3.153130292892456,0.03236699104309082,0.026076316833496094,0.11639857292175293
1.838137149810791,0.024366378784179688,0.03506922721862793,0.09624338150024414
1.9563276767730713,0.02639007568359375,0.15584397315979004,0.03145170211791992
2.0175042152404785,0.03407573699951172,0.10751914978027344,0.03887748718261719
2.4940414428710938,0.026551008224487305,0.09996604919433594,0.03795194625854492
1.8324024677276611,0.02464890480041504,0.1441330909729004,0.041109323501586914
2.6814866065979004,0.03313183784484863,0.09130048751831055,0.04474949836730957
1.8766059875488281,0.02381157875061035,0.028552532196044922,0.08607697486877441
1.8938586711883545,0.023833036422729492,0.0399930477142334,0.09082794189453125
2.4073750972747803,0.024707317352294922,0.08014988899230957,0.046133995056152344
1.7081186771392822,0.05872058868408203,0.04000735282897949,0.10100865364074707
1.3775463104248047,0.03438282012939453,0.1367940902709961,0.023044347763061523
1.7615315914154053,0.028901100158691406,0.10168337821960449,0.0924978256225586
1.6282386779785156,0.03174304962158203,0.07394814491271973,0.08418011665344238
1.6286332607269287,0.021017789840698242,0.13393521308898926,0.0400691032409668
1.5656075477600098,0.02080821990966797,0.03307056427001953,0.08640098571777344
1.452131748199463,0.02476668357849121,0.09687447547912598,0.06097269058227539
1.7109086513519287,0.025696516036987305,0.1430225372314453,0.09712338447570801
1.6382107734680176,0.025394678115844727,0.10964369773864746,0.0658116340637207
1.7583565711975098,0.02660059928894043,0.058837890625,0.07951879501342773
2.0969691276550293,0.02292156219482422,0.1388256549835205,0.09268379211425781
1.4611899852752686,0.024080991744995117,0.0801243782043457,0.07527923583984375
1.6307690143585205,0.023926258087158203,0.03822684288024902,0.09959101676940918
1.49198579788208,0.022757768630981445,0.13654494285583496,0.05015158653259277
1.544680118560791,0.021715641021728516,0.017442703247070312,0.035573720932006836
1.382155179977417,0.02268838882446289,0.0868217945098877,0.03769207000732422
1.447077989578247,0.021567821502685547,0.08444952964782715,0.0615839958190918
1.3436427116394043,0.01988506317138672,0.13824152946472168,0.04408407211303711
1.3941690921783447,0.02552032470703125,0.03034663200378418,0.1265411376953125
1.426060676574707,0.02231621742248535,0.1017911434173584,0.11575484275817871
1.4931926727294922,0.02174663543701172,0.04879927635192871,0.08523130416870117
1.955991506576538,0.02075958251953125,0.14595746994018555,0.035639047622680664
1.4912309646606445,0.020940780639648438,0.12538576126098633,0.04192852973937988
1.5049281120300293,0.02207326889038086,0.023828983306884766,0.04517936706542969
1.5597586631774902,0.19562745094299316,0.029622793197631836,0.04593491554260254
1.5964601039886475,0.026786088943481445,0.24119925498962402,0.0411992073059082
1.6294991970062256,0.027700185775756836,0.042461395263671875,0.09462928771972656
1.400501012802124,0.02017998695373535,0.13688278198242188,0.06240677833557129
1.7946081161499023,0.02996349334716797,0.025848865509033203,0.03431105613708496
2.085707426071167,0.040726423263549805,0.02968621253967285,0.05527520179748535
2.1858794689178467,0.030870676040649414,0.35939931869506836,0.12152838706970215
